Id,StoreCode,BranchCode,Title,Address,CategoryId,CategoryName,CategoryIcon,EmirateId,Description,PhoneNumber,FaxNumber,Facilities/0/Value,Facilities/0/Text,Facilities/0/Icon,Facilities/0/Id,Facilities/1/Value,Facilities/1/Text,Facilities/1/Icon,Facilities/1/Id,Facilities/2/Value,Facilities/2/Text,Facilities/2/Icon,Facilities/2/Id,Facilities/3/Value,Facilities/3/Text,Facilities/3/Icon,Facilities/3/Id,FacilityIds/0,FacilityIds/1,FacilityIds/2,FacilityIds/3,TimingsIds,OpeningHoursList/0/OpeningHours/0/OpenTime,OpeningHoursList/0/OpeningHours/0/CloseTime,OpeningHoursList/0/IsToday,OpeningHoursList/0/IsOpen,OpeningHoursList/0/IsOpen247,OpeningHoursList/0/DayOfWeek,OpeningHoursList/1/OpeningHours/0/OpenTime,OpeningHoursList/1/OpeningHours/0/CloseTime,OpeningHoursList/1/IsToday,OpeningHoursList/1/IsOpen,OpeningHoursList/1/IsOpen247,OpeningHoursList/1/DayOfWeek,OpeningHoursList/2/OpeningHours/0/OpenTime,OpeningHoursList/2/OpeningHours/0/CloseTime,OpeningHoursList/2/IsToday,OpeningHoursList/2/IsOpen,OpeningHoursList/2/IsOpen247,OpeningHoursList/2/DayOfWeek,OpeningHoursList/3/OpeningHours/0/OpenTime,OpeningHoursList/3/OpeningHours/0/CloseTime,OpeningHoursList/3/IsToday,OpeningHoursList/3/IsOpen,OpeningHoursList/3/IsOpen247,OpeningHoursList/3/DayOfWeek,OpeningHoursList/4/OpeningHours/0/OpenTime,OpeningHoursList/4/OpeningHours/0/CloseTime,OpeningHoursList/4/IsToday,OpeningHoursList/4/IsOpen,OpeningHoursList/4/IsOpen247,OpeningHoursList/4/DayOfWeek,OpeningHoursList/5/OpeningHours/0/OpenTime,OpeningHoursList/5/OpeningHours/0/CloseTime,OpeningHoursList/5/IsToday,OpeningHoursList/5/IsOpen,OpeningHoursList/5/IsOpen247,OpeningHoursList/5/DayOfWeek,OpeningHoursList/6/OpeningHours/0/OpenTime,OpeningHoursList/6/OpeningHours/0/CloseTime,OpeningHoursList/6/IsToday,OpeningHoursList/6/IsOpen,OpeningHoursList/6/IsOpen247,OpeningHoursList/6/DayOfWeek,SundayHours,MondayHours,TuesdayHours,WednesdayHours,ThursdayHours,FridayHours,SaturdayHours,Latitude,Longitude,MapIcon,Status,Keywords/0,Distance,IsOpen247,IsOpen,ClosingTime,IsPermanentlyClosed,IsTemporarilyClosed,Accessibilities/0/Value,Accessibilities/0/Text,Accessibilities/0/Icon,Accessibilities/0/Id,Accessibilities/1/Value,Accessibilities/1/Text,Accessibilities/1/Icon,Accessibilities/1/Id,Accessibilities/2/Value,Accessibilities/2/Text,Accessibilities/2/Icon,Accessibilities/2/Id,Accessibilities/3/Value,Accessibilities/3/Text,Accessibilities/3/Icon,Accessibilities/3/Id,Accessibilities/4/Value,Accessibilities/4/Text,Accessibilities/4/Icon,Accessibilities/4/Id,Accessibilities/5/Value,Accessibilities/5/Text,Accessibilities/5/Icon,Accessibilities/5/Id,AccessibilityIds/0,AccessibilityIds/1,AccessibilityIds/2,AccessibilityIds/3,AccessibilityIds/4,AccessibilityIds/5,OpeningHoursList/4/OpeningHours/0,OpeningHoursList/5/OpeningHours/0,OpeningHoursList/5/OpeningHours/1/OpenTime,OpeningHoursList/5/OpeningHours/1/CloseTime,OpeningHoursList/1/OpeningHours/0,OpeningHoursList/2/OpeningHours/0,OpeningHoursList/3/OpeningHours/0,Accessibilities/6/Value,Accessibilities/6/Text,Accessibilities/6/Icon,Accessibilities/6/Id,AccessibilityIds/6
118d29f1-355e-4176-8aea-9966ed646c68,,,Al Barsha Heights - ATM,"Ground floor, I-Rise Tower, Al Thanya First Street, Barsha Heights.",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,ATM Area Tactile,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,Hearing Loop,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,Low height teller counter,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,PBA & Teller Area Tactile,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,4497a7dc-69cc-4396-a645-3723c0d7040b,f05c32ca-a389-47a1-903c-a0881820cb52,a3a80a46-5952-48b4-a2ac-32b902f0e55a,eae1e46c-23ac-448d-a5e6-f51ec249aace,,00:00,00:00,false,false,true,Sunday,08:00 AM,02:00 PM,false,true,false,Monday,08:00 AM,02:00 PM,false,true,false,Tuesday,08:00 AM,02:00 PM,false,true,false,Wednesday,08:00 AM,02:00 PM,false,true,false,Thursday,08:00 AM,12:30 PM,true,true,false,Friday,08:00 AM,02:00 PM,false,true,false,Saturday,00:00-00:00,8:00-14:00,8:00-14:00,8:00-14:00,8:00-14:00,8:00-12:30,8:00-14:00,25.096746,55.180874,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,false,true,12:30 PM,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd5141d5-6487-42cf-bfcc-1ec28ed81899,,3161,Al Barsha Heights - Branch,"Ground floor, I-Rise Tower, Al Thanya First Street, Barsha Heights.",577bfab1-51be-49bb-92d7-32830570a1a1,Branch,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,Sunday,08:00 AM,08:00 PM,false,true,false,Monday,08:00 AM,08:00 PM,false,true,false,Tuesday,08:00 AM,08:00 PM,false,true,false,Wednesday,08:00 AM,08:00 PM,false,true,false,Thursday,08:00 AM,12:30 PM,true,true,false,Friday,08:00 AM,08:00 PM,false,true,false,Saturday,,8:00-20:00,8:00-20:00,8:00-20:00,8:00-20:00,8:00-12:30,8:00-20:00,25.096746,55.180874,/-/media/ei/images/branchatm/map-pin-selected-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,false,true,12:30 PM,false,false,,ATM Area Tactile,,00000000-0000-0000-0000-000000000000,,Hearing Loop,,00000000-0000-0000-0000-000000000000,,Low height teller counter,,00000000-0000-0000-0000-000000000000,,Disabled parking slot( Mall Parling),,00000000-0000-0000-0000-000000000000,,Ramp/Hand Rails(Mall Ramp),,00000000-0000-0000-0000-000000000000,,PBA & Teller Area Tactile,,00000000-0000-0000-0000-000000000000,ed96ade8-8953-4b96-8b2b-3b2eea099290,cfd21ff4-54e6-494d-8ee3-164b50fe753e,7a204572-31de-4325-af00-34f61606f565,2ffdb66e-2636-4ef5-9f73-574652d78d24,61878734-5872-4271-b996-172245bbec9b,1136d946-9195-4647-88af-864331bdb376,,,,,,,,,,,,
8ecacd1b-7477-40f5-9c23-f7d4d0d65875,,,Al Barsha Heights - ITM,"Ground floor, I-Rise Tower, Al Thanya First Street, Barsha Heights.",1a716783-c05a-47e5-aef2-a9b83753741e,ITM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,ATM Area Tactile,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,Hearing Loop,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,Low height teller counter,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,PBA & Teller Area Tactile,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,4497a7dc-69cc-4396-a645-3723c0d7040b,f05c32ca-a389-47a1-903c-a0881820cb52,a3a80a46-5952-48b4-a2ac-32b902f0e55a,eae1e46c-23ac-448d-a5e6-f51ec249aace,,00:00,00:00,false,false,true,Sunday,08:00 AM,02:00 PM,false,true,false,Monday,08:00 AM,02:00 PM,false,true,false,Tuesday,08:00 AM,02:00 PM,false,true,false,Wednesday,08:00 AM,02:00 PM,false,true,false,Thursday,08:00 AM,12:30 PM,true,true,false,Friday,08:00 AM,02:00 PM,false,true,false,Saturday,00:00-00:00,8:00-14:00,8:00-14:00,8:00-14:00,8:00-14:00,8:00-12:30,8:00-14:00,25.096746,55.180874,/-/media/ei/images/branchatm/map-pin-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,false,true,12:30 PM,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
3aaf1ac6-5e2c-4f52-b6c4-69e8177c282b,E4011041,,Al Barsha Mall - Branch ATM-1,Al Barsha Mall - Ground Floor - Shop no. G-11,daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,6caa46b2-d50a-422c-87a1-1515eb600553,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.0986516,55.2052516,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
07b156f4-32ee-4944-8b99-d8052875c5ad,E4011351,,Al Barsha Mall - Branch ATM-2,Al Barsha Mall - Ground Floor - Shop no. G-11,daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,6caa46b2-d50a-422c-87a1-1515eb600553,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.0987094,55.2051653,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
e3dbd568-9ae6-414c-a49b-d5cb3b5761ee,E8001128,,Al Barsha Mall ATM-3,Al Barsha Mall - Ground Floor - Shop no. G-11,daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,6caa46b2-d50a-422c-87a1-1515eb600553,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.05546,55.12177,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
032ba3e7-9c63-4f44-b802-dcb3b60a0054,,3149,Al Barsha Mall Branch,"Al Barsha Mall, Barsha.",577bfab1-51be-49bb-92d7-32830570a1a1,Branch,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,6caa46b2-d50a-422c-87a1-1515eb600553,,,,,,,false,false,false,Sunday,09:00 AM,09:00 PM,false,true,false,Monday,09:00 AM,09:00 PM,false,true,false,Tuesday,09:00 AM,09:00 PM,false,true,false,Wednesday,09:00 AM,09:00 PM,false,true,false,Thursday,03:00 PM,09:00 PM,true,false,false,Friday,09:00 AM,09:00 PM,false,true,false,Saturday,,9:00-21:00,9:00-21:00,9:00-21:00,9:00-21:00,15:00-21:00,9:00-21:00,25.098427,55.204059,/-/media/ei/images/branchatm/map-pin-selected-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,false,false,09:00 PM,false,false,,Hearing Loop,,00000000-0000-0000-0000-000000000000,,Low height teller counter,,00000000-0000-0000-0000-000000000000,,PBA & Teller Area Tactile,,00000000-0000-0000-0000-000000000000,,Disabled parking slot( Mall Parling),,00000000-0000-0000-0000-000000000000,,Ramp/Hand Rails(Mall Ramp),,00000000-0000-0000-0000-000000000000,,,,,cfd21ff4-54e6-494d-8ee3-164b50fe753e,7a204572-31de-4325-af00-34f61606f565,1136d946-9195-4647-88af-864331bdb376,2ffdb66e-2636-4ef5-9f73-574652d78d24,61878734-5872-4271-b996-172245bbec9b,,,,,,,,,,,,,
b1de0abe-e550-484d-96e9-1ef4b12194a5,E4010271,,Al Bustan Center - ATM,"Dubai - Al Bustan Center, Al Nahda Road - Al Qusais 1",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash Withdrawal Only,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,,,,,fbfaf19a-4fc8-4d55-93ce-3f362e04dceb,6caa46b2-d50a-422c-87a1-1515eb600553,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.2744948,55.367804,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
12db0a41-d46f-41ee-9428-efe399b73454,E4011058,,Al Ghurair Centre - ATM,"Al Rigga Street, Deira Al Ghurair Centre, Office 940B, 9th floor, Office Tower, - Dubai",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,6caa46b2-d50a-422c-87a1-1515eb600553,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.2691202,55.3170707,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
5abfac6b-7791-4f83-8114-d21fdcce4f4c,E8001174,,Al Hudaiba Awards Building ATM,"Al Hudaiba Awards Buildings, 2nd December Interchange - Jumeirah St - Dubai",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash Withdrawal and Cash Deposit Only,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,,,,,7d7122a1-600b-4bcd-84c1-a5ca6d602fa3,6caa46b2-d50a-422c-87a1-1515eb600553,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.2412512822027,55.2722625239425,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
fca37516-88a7-458d-819e-239f1656fe23,,3124,Al Mizher Branch,"Almizhar 1 - Aswaaq Mall, Almizhar",577bfab1-51be-49bb-92d7-32830570a1a1,Branch,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,Sunday,10:00 AM,04:00 PM,false,true,false,Monday,10:00 AM,04:00 PM,false,true,false,Tuesday,10:00 AM,04:00 PM,false,true,false,Wednesday,10:00 AM,04:00 PM,false,true,false,Thursday,08:00 AM,12:30 PM,true,true,false,Friday,10:00 AM,04:00 PM,false,true,false,Saturday,,10:00-16:00,10:00-16:00,10:00-16:00,10:00-16:00,8:00-12:30,10:00-16:00,25.250249,55.4536081,/-/media/ei/images/branchatm/map-pin-selected-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,false,true,12:30 PM,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a62bf5b1-75f3-480a-9e68-1f5b829f02d4,E4010493,,Al Mizher Branch - ATM ,"Aswaq Centre, Near Al Mizhar Mall, Al Mizhar 1, Dubai",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,,,,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.250249,55.4536081,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06f9a888-2f0a-4b72-be3f-0ae30c595768,E4011092,,Al Mulla Plaza - ATM ,"Al Ittihad Road,Al Nahda 1 - Dubai",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash Withdrawal Only,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,fbfaf19a-4fc8-4d55-93ce-3f362e04dceb,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.2834419,55.3552692,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a03900c2-f1e8-4825-bc0b-50e312ee8262,,,Al Nakheel Road - Branch ATM-1,"Shop No. 1, Ground Floor, Ahmed Abdul Rahim Hafiz Building, Naif Street, Dubai ",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,,,,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,,,false,false,false,Tuesday,,,false,false,false,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,,,00:00-00:00,00:00-00:00,00:00-00:00,25.271569,55.3105043,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a258241-7fad-4711-87ff-4b1a308c5df2,,,Al Nakheel Road - Branch ATM-2 ,"Shop No. 1, Ground Floor, Ahmed Abdul Rahim Hafiz Building, Naif Street, Dubai",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,,,,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,,,false,false,false,Tuesday,,,false,false,false,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,,,00:00-00:00,00:00-00:00,00:00-00:00,25.271569,55.3105043,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000375b-bba9-4279-a1ba-f1574690f760,,3160,Al Nakheel Road Branch,"Ahmed Abdul Rahim Hafiz Building, Naif Street",577bfab1-51be-49bb-92d7-32830570a1a1,Branch,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,Sunday,08:00 AM,02:00 PM,false,true,false,Monday,08:00 AM,02:00 PM,false,true,false,Tuesday,08:00 AM,02:00 PM,false,true,false,Wednesday,08:00 AM,02:00 PM,false,true,false,Thursday,08:00 AM,12:30 PM,true,true,false,Friday,08:00 AM,02:00 PM,false,true,false,Saturday,,8:00-14:00,8:00-14:00,8:00-14:00,8:00-14:00,8:00-12:30,8:00-14:00,25.271569,55.3105043,/-/media/ei/images/branchatm/map-pin-selected-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,false,true,12:30 PM,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23ce62d6-3131-42a7-8efa-187d02bc5e8f,E8001139,,Al Nasr Sports Club - ATM ,"Al Nasr Sports Club, Oud Metha Street, Dubai",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash Withdrawal Only,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,,,,,fbfaf19a-4fc8-4d55-93ce-3f362e04dceb,6caa46b2-d50a-422c-87a1-1515eb600553,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.24032,55.311844,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
